account,ward,aid,business,address,zip
703829,44,354.0,DUNKIN DONUTS,477 N WESTERN AVE,60630
911886,16,870.0,TARGET,771 S PULASKI RD,60620
788551,37,215.0,MCDONALD'S,1015 N WESTERN AVE,60613
345389,29,126.0,LOU MALNATIS,7773 S WABASH AVE,60634
685641,49,162.0,SPEEDWAY,4585 S STATE ST,60640
978590,3,213.0,SAMS CLUB,8819 W CHICAGO AVE,60615
625993,31,248.0,WALGREENS,6819 N BROADWAY,60617
385046,43,779.0,BUONA BEEF,5940 W NORTH AVE,60618
823678,38,155.0,ALDI,888 N WESTERN AVE,60622
526369,44,521.0,BUONA BEEF,4014 N CICERO AVE,60620
852617,8,613.0,SPEEDWAY,8988 S HALSTED ST,60610
122294,38,237.0,BP GAS STATION,7165 N BROADWAY,60624
419962,15,174.0,KRAFT FOODS,9096 S HALSTED ST,60637
82864,37,723.0,DUNKIN DONUTS,6516 W NORTH AVE,60620
743710,44,682.0,MCDONALD'S,8234 N CICERO AVE,60602
319819,44,783.0,WALMART,8230 S COTTAGE GROVE AVE,60608
803276,5,231.0,SHELL STATION,4948 S WABASH AVE,60621
808066,7,722.0,TONY'S FINER FOODS,7806 N SOUTHPORT AVE,60607
964937,5,396.0,STARBUCKS,3115 W 63RD ST,60614
112543,1,803.0,STARBUCKS,920 S HALSTED ST,60631
789007,6,509.0,MARIANO'S,9151 N CICERO AVE,60637
513460,49,858.0,PIZZA HUT,4227 S COTTAGE GROVE AVE,60613
760367,18,940.0,AUTOZONE,1448 N MICHIGAN AVE,60612
77681,32,365.0,ADVANCE AUTO,9938 W MADISON ST,60615
131596,40,149.0,COSTCO,7725 W NORTH AVE,60614
874915,22,567.0,BUONA BEEF,6332 S STATE ST,60631
761514,35,854.0,JEWEL OSCO,5339 N CICERO AVE,60639
339701,4,718.0,GIORDANOS,6486 N SOUTHPORT AVE,60639
754777,32,143.0,WHOLE FOODS,6912 S COTTAGE GROVE AVE,60639
281686,33,667.0,JEWEL OSCO,1991 N BROADWAY,60613
328589,15,988.0,MCDONALD'S,5814 N WESTERN AVE,60619
39842,42,495.0,DOMINICKS,4925 W 63RD ST,60628
1939,47,490.0,AUTOZONE,2623 N MICHIGAN AVE,60618
503864,17,218.0,COSTCO,8097 S WABASH AVE,60637
27631,43,149.0,REGGIE'S BAR & GRILL,5917 W NORTH AVE,60636
162358,50,573.0,LOU MALNATIS,1503 S PULASKI RD,60634
466974,26,777.0,TONY'S FINER FOODS,3860 W IRVING PARK RD,60627
901143,24,705.0,SHELL STATION,163 W 43RD ST,60632
17290,49,236.0,SPEEDWAY,3361 W DEVON AVE,60622
423777,11,983.0,SUBWAY,9513 W NORTH AVE,60613
477536,39,790.0,HOME DEPOT,9427 W DEVON AVE,60619
166028,5,598.0,LOWES,4446 S WABASH AVE,60620
719500,6,157.0,KRAFT FOODS,6978 N WESTERN AVE,60631
775070,46,640.0,DUNKIN DONUTS,7265 N BROADWAY,60603
125490,42,764.0,POTBELLY,6361 W MADISON ST,60619
18730,19,350.0,WHOLE FOODS,990 S COTTAGE GROVE AVE,60603
178775,23,400.0,TARGET,2826 S ARCHER AVE,60606
873970,27,228.0,GIORDANOS,6927 W 63RD ST,60627
10979,5,716.0,AUTOZONE,6105 N CLARK ST,60621
118459,28,474.0,ADVANCE AUTO,9269 N SOUTHPORT AVE,60606
237471,20,640.0,SHELL STATION,3352 W MADISON ST,60607
558403,21,445.0,LOWES,5955 N BROADWAY,60618
828095,13,575.0,JEWEL OSCO,8749 N MICHIGAN AVE,60620
83558,14,283.0,TONY'S FINER FOODS,5045 W IRVING PARK RD,60607
793235,42,534.0,STARBUCKS,1494 N CICERO AVE,60620
488596,32,345.0,GIORDANOS,2581 N SOUTHPORT AVE,60638
221284,8,359.0,ALDI,1256 S WABASH AVE,60630
156554,14,683.0,SHELL STATION,2868 N SOUTHPORT AVE,60627
51395,16,163.0,CELINA DELI,7248 N SOUTHPORT AVE,60612
44865,37,258.0,PORTILLOS,7827 N BROADWAY,60614
482108,38,641.0,KRAFT FOODS,970 N CLARK ST,60635
974482,32,842.0,GIORDANOS,3084 W NORTH AVE,60606
429392,30,789.0,STARBUCKS,2192 S HOUSTON AVE,60638
907083,36,770.0,CVS PHARMACY,160 S ARCHER AVE,60613
570342,20,293.0,BP GAS STATION,3632 N CICERO AVE,60617
472323,7,257.0,SAMS CLUB,5536 W MADISON ST,60631
339171,9,235.0,ADVANCE AUTO,3792 S ARCHER AVE,60605
616941,13,848.0,PORTILLOS,9041 W IRVING PARK RD,60604
249526,49,572.0,BP GAS STATION,9543 N SOUTHPORT AVE,60617
855721,16,702.0,AUTOZONE,7870 W 43RD ST,60610
679899,31,456.0,BUONA BEEF,7959 W 63RD ST,60614
329119,20,477.0,SHELL STATION,5212 W 43RD ST,60619
514923,31,102.0,DUNKIN DONUTS,4940 S COTTAGE GROVE AVE,60603
301775,33,481.0,BP GAS STATION,8900 W 63RD ST,60635
429391,39,416.0,CVS PHARMACY,3271 N WESTERN AVE,60631
330504,32,310.0,POTBELLY,2580 W NORTH AVE,60636
515470,41,764.0,BP GAS STATION,8657 W CHICAGO AVE,60623
758866,28,231.0,WALMART,9138 S COTTAGE GROVE AVE,60612
897458,34,401.0,ALDI,5856 W IRVING PARK RD,60606
375665,42,122.0,MCDONALD'S,7355 S HALSTED ST,60606
557917,7,125.0,CELINA DELI,4477 S ARCHER AVE,60625
489207,13,946.0,SUBWAY,8223 N SOUTHPORT AVE,60625
538036,41,889.0,STARBUCKS,8859 S HOUSTON AVE,60624
721091,2,841.0,CELINA DELI,7678 S COTTAGE GROVE AVE,60627
832810,21,202.0,SUBWAY,7400 N CICERO AVE,60622
330417,50,828.0,TRADER JOES,6289 W CHICAGO AVE,60633
459764,15,404.0,WHOLE FOODS,5837 N WESTERN AVE,60620
911814,29,819.0,BUONA BEEF,7328 W IRVING PARK RD,60635
812972,33,179.0,NEYBOUR'S TAVERN,4097 W 43RD ST,60605
449060,8,383.0,SEVEN ELEVEN,976 N WESTERN AVE,60623
460986,44,827.0,ADVANCE AUTO,8108 W CHICAGO AVE,60603
190476,47,855.0,LOWES,8549 N BROADWAY,60625
290727,50,433.0,NEYBOUR'S TAVERN,1800 W IRVING PARK RD,60624
423245,11,413.0,LOWES,3266 S COTTAGE GROVE AVE,60631
750567,32,100.0,ALDI,8206 S HOUSTON AVE,60630
939201,14,403.0,NEYBOUR'S TAVERN,3878 N MICHIGAN AVE,60610
753267,35,855.0,COSTCO,3169 S HALSTED ST,60602
727625,45,480.0,TONY'S FINER FOODS,7005 S COTTAGE GROVE AVE,60617
311133,43,910.0,LOU MALNATIS,1956 S PULASKI RD,60601
336668,32,976.0,PIZZA HUT,3464 W 43RD ST,60601
628403,32,998.0,SPEEDWAY,895 W DEVON AVE,60608
773502,43,436.0,WALGREENS,5180 W 43RD ST,60614
523179,35,968.0,PIZZA HUT,3506 S ARCHER AVE,60619
636663,19,202.0,TONY'S FINER FOODS,7249 W 43RD ST,60608
332274,38,488.0,WHOLE FOODS,4261 S COTTAGE GROVE AVE,60629
609274,28,927.0,HONEYBEERS,3731 N MICHIGAN AVE,60638
408327,30,418.0,NEYBOUR'S TAVERN,1684 N BROADWAY,60632
618945,22,821.0,LOU MALNATIS,6599 W CHICAGO AVE,60606
156275,27,267.0,MCDONALD'S,9684 W IRVING PARK RD,60637
321876,34,347.0,JEWEL OSCO,3849 S PULASKI RD,60612
599054,21,444.0,ALDI,2687 W NORTH AVE,60635
601461,28,458.0,HONEYBEERS,2870 N WESTERN AVE,60623
798305,24,305.0,AUTOZONE,1151 N CLARK ST,60609
299231,49,383.0,LOU MALNATIS,9526 W 43RD ST,60624
817585,29,745.0,LOU MALNATIS,4428 W CHICAGO AVE,60624
757659,23,726.0,ALDI,6330 S ARCHER AVE,60638
897683,48,587.0,AUTOZONE,6146 W DEVON AVE,60633
748833,24,439.0,TONY'S FINER FOODS,9190 N BROADWAY,60605
172367,1,204.0,MCDONALD'S,1838 S ARCHER AVE,60615
19187,18,499.0,WHOLE FOODS,8664 W DEVON AVE,60630
725269,38,183.0,HONEYBEERS,1655 W NORTH AVE,60626
464416,10,738.0,MCDONALD'S,5484 S HALSTED ST,60610
60180,50,613.0,SUBWAY,5020 N WESTERN AVE,60606
501419,6,688.0,GIORDANOS,9831 N SOUTHPORT AVE,60619
527742,11,859.0,JEWEL OSCO,4856 S COTTAGE GROVE AVE,60603
863548,35,128.0,LOWES,9232 W MADISON ST,60617
233621,43,644.0,WALGREENS,2587 S WABASH AVE,60614
846627,24,915.0,SAMS CLUB,7708 W 43RD ST,60613
59551,36,267.0,HOME DEPOT,8084 W 43RD ST,60614
415069,27,859.0,TRADER JOES,213 N SOUTHPORT AVE,60611
400765,32,490.0,STARBUCKS,110 N WESTERN AVE,60602
880260,15,724.0,GIORDANOS,4287 W NORTH AVE,60631
887593,45,270.0,WHOLE FOODS,7814 W CHICAGO AVE,60607
474493,28,568.0,CVS PHARMACY,7427 N WESTERN AVE,60639
631826,33,852.0,STARBUCKS,9000 W MADISON ST,60625
499198,11,713.0,ADVANCE AUTO,503 S WABASH AVE,60619
934967,15,,DOMINICKS,5269 S HALSTED ST,60605
787647,44,793.0,JEWEL OSCO,9039 S ARCHER AVE,60616
599132,11,135.0,SHELL STATION,2197 N WESTERN AVE,60606
97545,48,,NEYBOUR'S TAVERN,3632 W CHICAGO AVE,60636
270408,15,273.0,LOWES,8100 W DEVON AVE,60608
886909,46,654.0,SUBWAY,4565 S PULASKI RD,60639
261659,43,851.0,SAMS CLUB,6545 S PULASKI RD,60625
583688,6,621.0,CELINA DELI,2867 N MICHIGAN AVE,60606
674924,34,768.0,MARIANO'S,4831 N CICERO AVE,60631
89525,21,280.0,WALGREENS,2606 N BROADWAY,60627
164154,11,524.0,WALMART,3473 S ARCHER AVE,60616
970030,30,500.0,MARIANO'S,8455 N BROADWAY,60607
774609,49,647.0,SEVEN ELEVEN,2938 W IRVING PARK RD,60637
321747,16,960.0,WHOLE FOODS,4282 N WESTERN AVE,60616
648623,45,372.0,BP GAS STATION,5912 W 43RD ST,60609
102716,23,960.0,LOU MALNATIS,7682 W NORTH AVE,60625
59837,30,763.0,PORTILLOS,5849 W IRVING PARK RD,60630
744257,2,948.0,LOWES,9771 N MICHIGAN AVE,60623
815870,15,151.0,REGGIE'S BAR & GRILL,9791 W IRVING PARK RD,60617
175588,14,184.0,DOMINICKS,6410 W CHICAGO AVE,60631
720606,4,884.0,SUBWAY,6662 W MADISON ST,60637
108915,13,805.0,BP GAS STATION,4359 W IRVING PARK RD,60640
113328,32,598.0,STARBUCKS,3025 W 63RD ST,60621
458911,40,466.0,WALGREENS,5541 N SOUTHPORT AVE,60631
149490,6,366.0,KRAFT FOODS,1159 W 63RD ST,60627
884848,9,238.0,MARIANO'S,4509 S WABASH AVE,60637
69787,23,368.0,AUTOZONE,2015 W CHICAGO AVE,60601
521535,7,237.0,CVS PHARMACY,2263 W DEVON AVE,60601
188139,14,328.0,SEVEN ELEVEN,4745 N CICERO AVE,60638
34883,3,436.0,TARGET,8271 N SOUTHPORT AVE,60637
321830,6,922.0,PORTILLOS,9958 S PULASKI RD,60635
547860,21,554.0,GIORDANOS,3730 S ARCHER AVE,60624
17156,50,766.0,HOME DEPOT,4757 W MADISON ST,60621
743627,14,941.0,BP GAS STATION,258 S ARCHER AVE,60604
667270,17,122.0,ADVANCE AUTO,1490 S STATE ST,60610
118107,33,249.0,AUTOZONE,2125 W NORTH AVE,60624
660319,23,428.0,BUONA BEEF,5968 W IRVING PARK RD,60611
774848,13,108.0,LOWES,7615 N SOUTHPORT AVE,60609
534714,7,270.0,BUONA BEEF,7210 W MADISON ST,60618
578358,32,805.0,NEYBOUR'S TAVERN,3840 S HALSTED ST,60632
2095,48,579.0,SHELL STATION,142 W DEVON AVE,60637
2344,34,759.0,WHOLE FOODS,3597 W DEVON AVE,60601
474691,4,289.0,DUNKIN DONUTS,1599 W NORTH AVE,60632
680787,32,410.0,ALDI,1561 S COTTAGE GROVE AVE,60626
919289,37,495.0,MCDONALD'S,780 S PULASKI RD,60613
601857,23,864.0,REGGIE'S BAR & GRILL,9843 S WABASH AVE,60626
527644,23,372.0,POTBELLY,4470 N SOUTHPORT AVE,60629
291247,40,402.0,TARGET,3810 S STATE ST,60607
901338,36,870.0,MARIANO'S,6246 S COTTAGE GROVE AVE,60632
962036,15,485.0,HOME DEPOT,2666 W CHICAGO AVE,60626
823890,27,699.0,PORTILLOS,1978 S COTTAGE GROVE AVE,60603
280882,36,538.0,DOMINICKS,8967 N MICHIGAN AVE,60633
136199,7,817.0,DUNKIN DONUTS,7967 W IRVING PARK RD,60635
965616,4,460.0,TRADER JOES,3208 W DEVON AVE,60629
274482,12,517.0,HONEYBEERS,9501 S ARCHER AVE,60624
399644,41,908.0,COSTCO,9776 N MICHIGAN AVE,60633
660169,20,595.0,TRADER JOES,2389 S HALSTED ST,60631
608891,48,910.0,MCDONALD'S,3412 S HOUSTON AVE,60632
920206,13,749.0,SUBWAY,6288 W NORTH AVE,60605
586958,3,129.0,ALDI,3270 S HOUSTON AVE,60607
292954,24,118.0,TONY'S FINER FOODS,9886 S ARCHER AVE,60611
518414,14,351.0,WHOLE FOODS,1874 W NORTH AVE,60635
86596,27,879.0,TONY'S FINER FOODS,8485 W NORTH AVE,60609
604579,4,210.0,REGGIE'S BAR & GRILL,2587 N CLARK ST,60635
741153,26,230.0,HOME DEPOT,6994 W DEVON AVE,60624
622774,15,858.0,WALMART,5566 N BROADWAY,60631
508233,22,470.0,MCDONALD'S,7952 N CLARK ST,60617
551764,33,900.0,MCDONALD'S,9017 S COTTAGE GROVE AVE,60611
561302,46,243.0,MARIANO'S,6610 S ARCHER AVE,60609
745365,12,769.0,MCDONALD'S,3712 N MICHIGAN AVE,60629
83381,46,305.0,DOMINICKS,2336 N SOUTHPORT AVE,60601
467971,43,900.0,LOWES,7146 N WESTERN AVE,60611
43815,49,629.0,HONEYBEERS,3684 S WABASH AVE,60613
603735,45,886.0,AUTOZONE,8661 N SOUTHPORT AVE,60612
100580,5,857.0,HONEYBEERS,958 W IRVING PARK RD,60620
181592,2,993.0,LOWES,2733 N WESTERN AVE,60611
839119,40,304.0,WALGREENS,2109 N CLARK ST,60619
185270,40,657.0,DOMINICKS,2948 N BROADWAY,60617
623774,4,405.0,AUTOZONE,2028 W DEVON AVE,60609
178825,16,245.0,MARIANO'S,5255 W 63RD ST,60609
338020,46,836.0,DUNKIN DONUTS,9454 N CICERO AVE,60629
769831,18,259.0,SAMS CLUB,3888 S ARCHER AVE,60626
974771,22,836.0,JEWEL OSCO,6070 N WESTERN AVE,60624
289225,11,717.0,CELINA DELI,7738 W IRVING PARK RD,60620
639509,41,557.0,HOME DEPOT,8234 S STATE ST,60610
189466,20,498.0,SEVEN ELEVEN,3429 S HOUSTON AVE,60618
825307,19,123.0,KRAFT FOODS,9460 N WESTERN AVE,60615
103548,9,318.0,SEVEN ELEVEN,594 N MICHIGAN AVE,60608
52048,43,265.0,WALGREENS,215 N WESTERN AVE,60615
956197,13,850.0,LOWES,1228 N CICERO AVE,60637
926585,30,924.0,JEWEL OSCO,4220 N SOUTHPORT AVE,60633
56636,47,118.0,PORTILLOS,7852 S PULASKI RD,60614
125911,25,419.0,SPEEDWAY,2004 W MADISON ST,60636
205758,1,487.0,WALMART,6690 S WABASH AVE,60615
614368,40,266.0,SHELL STATION,7756 W MADISON ST,60610
98204,43,258.0,MCDONALD'S,7477 S HALSTED ST,60615
194767,32,504.0,AUTOZONE,8381 W IRVING PARK RD,60640
48764,24,932.0,COSTCO,9639 N SOUTHPORT AVE,60628
67235,19,203.0,ALDI,6753 S PULASKI RD,60612
492913,12,330.0,STARBUCKS,3913 N CICERO AVE,60603
759913,42,154.0,SAMS CLUB,6099 N BROADWAY,60620
203778,42,787.0,TRADER JOES,9090 W MADISON ST,60607
898634,45,555.0,SEVEN ELEVEN,6584 W CHICAGO AVE,60609
924170,42,496.0,LOU MALNATIS,6067 W DEVON AVE,60619
553866,40,417.0,SPEEDWAY,9448 S HALSTED ST,60630
234582,46,298.0,WALGREENS,4255 S STATE ST,60633
568757,14,246.0,LOWES,3036 W MADISON ST,60611
703024,9,890.0,SHELL STATION,6093 S HALSTED ST,60640
83938,23,843.0,ALDI,3524 S HOUSTON AVE,60606
843958,40,275.0,BP GAS STATION,204 S HOUSTON AVE,60615
652334,23,478.0,CELINA DELI,8623 S PULASKI RD,60601
96342,36,597.0,WALGREENS,7537 S HOUSTON AVE,60608
177180,6,937.0,TONY'S FINER FOODS,8452 W CHICAGO AVE,60611
398358,2,329.0,JEWEL OSCO,6097 S COTTAGE GROVE AVE,60614
715992,23,823.0,STARBUCKS,280 N CICERO AVE,60632
542943,26,651.0,KRAFT FOODS,1199 N CLARK ST,60627
590245,3,765.0,ALDI,1047 W IRVING PARK RD,60611
360928,23,313.0,MCDONALD'S,4891 W IRVING PARK RD,60615
294116,24,112.0,BP GAS STATION,5786 N MICHIGAN AVE,60623
692786,42,601.0,LOU MALNATIS,4170 W 43RD ST,60622
267718,43,521.0,SUBWAY,7978 W CHICAGO AVE,60610
257205,1,291.0,GIORDANOS,3028 W IRVING PARK RD,60629
862551,5,538.0,SEVEN ELEVEN,4539 S PULASKI RD,60627
957600,24,131.0,ADVANCE AUTO,5061 S STATE ST,60614
504167,16,833.0,MCDONALD'S,1747 W NORTH AVE,60634
244241,19,753.0,WALMART,4232 S PULASKI RD,60605
265411,49,668.0,SHELL STATION,9988 S PULASKI RD,60616
543676,17,128.0,LOWES,1686 N BROADWAY,60609
784740,23,214.0,HOME DEPOT,2945 S WABASH AVE,60635
770232,37,495.0,TRADER JOES,9058 S PULASKI RD,60616
438367,48,504.0,WALMART,7990 W CHICAGO AVE,60639
505220,15,153.0,POTBELLY,7385 W MADISON ST,60619
735463,31,353.0,AUTOZONE,1098 S ARCHER AVE,60626
79602,9,122.0,REGGIE'S BAR & GRILL,7023 S COTTAGE GROVE AVE,60614
17073,47,979.0,CVS PHARMACY,8032 S HOUSTON AVE,60620
754275,27,566.0,DOMINICKS,2192 W CHICAGO AVE,60637
368621,49,316.0,TONY'S FINER FOODS,2237 S HOUSTON AVE,60617
901444,23,626.0,TARGET,6220 S PULASKI RD,60627
803600,15,855.0,PORTILLOS,8394 W CHICAGO AVE,60618
583343,20,525.0,DOMINICKS,8059 W DEVON AVE,60615
194426,25,934.0,SPEEDWAY,4336 W CHICAGO AVE,60614
48921,37,662.0,DUNKIN DONUTS,5422 W MADISON ST,60634
950343,33,347.0,POTBELLY,661 S COTTAGE GROVE AVE,60636
245147,14,237.0,MARIANO'S,2865 N CICERO AVE,60604
3928,3,190.0,ALDI,8290 S ARCHER AVE,60605
983846,32,400.0,MCDONALD'S,7821 W NORTH AVE,60633
286306,14,479.0,AUTOZONE,1112 S HOUSTON AVE,60606
642598,3,422.0,LOU MALNATIS,7956 W CHICAGO AVE,60602
907611,2,935.0,DUNKIN DONUTS,9103 N BROADWAY,60617
467322,30,356.0,SUBWAY,7436 W DEVON AVE,60632
112710,20,280.0,MARIANO'S,5728 S STATE ST,60609
3736,48,719.0,SHELL STATION,5765 N CLARK ST,60614
261906,23,460.0,NEYBOUR'S TAVERN,9654 S HALSTED ST,60603
54946,38,470.0,JEWEL OSCO,2389 S PULASKI RD,60629
621222,11,129.0,SEVEN ELEVEN,1872 S HOUSTON AVE,60629
555650,35,961.0,POTBELLY,8287 W CHICAGO AVE,60619
757566,17,176.0,COSTCO,660 N CICERO AVE,60604
609171,23,492.0,HONEYBEERS,668 W MADISON ST,60639
873321,15,368.0,COSTCO,6906 S ARCHER AVE,60623
293191,14,112.0,NEYBOUR'S TAVERN,8815 S COTTAGE GROVE AVE,60604
102217,22,902.0,WHOLE FOODS,4058 N WESTERN AVE,60639
459086,7,906.0,SUBWAY,666 S STATE ST,60637
858376,17,854.0,CVS PHARMACY,2989 S PULASKI RD,60606
586651,46,549.0,PORTILLOS,3098 S ARCHER AVE,60618
366870,45,687.0,NEYBOUR'S TAVERN,5514 S PULASKI RD,60606
635525,3,735.0,GIORDANOS,6416 W DEVON AVE,60601
140606,18,613.0,DOMINICKS,5377 N CICERO AVE,60611
599889,11,167.0,HOME DEPOT,4818 W DEVON AVE,60629
162223,14,181.0,SHELL STATION,1889 W MADISON ST,60627
1182,1,798.0,DOMINICKS,6386 N MICHIGAN AVE,60623
872752,14,856.0,WALGREENS,3610 W CHICAGO AVE,60611
593186,50,507.0,TONY'S FINER FOODS,9209 N CLARK ST,60626
700870,16,323.0,MCDONALD'S,9696 S WABASH AVE,60624
354262,4,814.0,SAMS CLUB,4348 W IRVING PARK RD,60626
989244,34,461.0,WALGREENS,9369 S HOUSTON AVE,60604
299349,36,257.0,LOWES,4041 W IRVING PARK RD,60618
775187,15,359.0,AUTOZONE,5804 W IRVING PARK RD,60636
443453,22,423.0,LOWES,1263 S STATE ST,60601
507643,35,344.0,AUTOZONE,5669 W NORTH AVE,60632
789850,34,670.0,BUONA BEEF,147 N BROADWAY,60631
352529,10,671.0,SUBWAY,9511 S COTTAGE GROVE AVE,60609
32469,10,173.0,SHELL STATION,1805 S ARCHER AVE,60624
429911,36,466.0,POTBELLY,3314 W NORTH AVE,60628
652400,28,729.0,TONY'S FINER FOODS,3874 N CICERO AVE,60601
824717,37,348.0,TARGET,6578 W DEVON AVE,60624
121475,22,375.0,BP GAS STATION,9592 N MICHIGAN AVE,60601
925078,39,927.0,CVS PHARMACY,9682 W 63RD ST,60607
803007,43,155.0,HOME DEPOT,3468 S COTTAGE GROVE AVE,60637
945955,34,296.0,GIORDANOS,8149 S WABASH AVE,60637
693242,4,241.0,COSTCO,1886 W CHICAGO AVE,60608
880423,45,292.0,LOWES,3376 N SOUTHPORT AVE,60632
902766,39,124.0,HONEYBEERS,7619 W 43RD ST,60605
502448,48,509.0,DUNKIN DONUTS,9363 W NORTH AVE,60629
365454,41,778.0,STARBUCKS,9107 W CHICAGO AVE,60609
267133,43,563.0,CVS PHARMACY,9417 S PULASKI RD,60634
311576,8,787.0,SAMS CLUB,2374 N MICHIGAN AVE,60621
57041,50,154.0,CVS PHARMACY,3978 N WESTERN AVE,60630
871646,27,548.0,ADVANCE AUTO,8418 S STATE ST,60607
165547,13,862.0,AUTOZONE,4513 W NORTH AVE,60627
331664,24,474.0,MARIANO'S,5007 W 63RD ST,60637
772753,29,334.0,ALDI,8889 W DEVON AVE,60633
907108,2,452.0,COSTCO,560 N WESTERN AVE,60637
831771,44,723.0,HONEYBEERS,662 N CICERO AVE,60606
249696,10,123.0,WALGREENS,6310 W IRVING PARK RD,60637
184263,24,139.0,STARBUCKS,1991 S PULASKI RD,60632
434101,50,549.0,STARBUCKS,1973 W IRVING PARK RD,60625
177298,11,720.0,REGGIE'S BAR & GRILL,5916 S STATE ST,60634
212569,17,989.0,HONEYBEERS,9017 S PULASKI RD,60612
258139,12,507.0,TRADER JOES,8940 S ARCHER AVE,60632
110138,6,121.0,TARGET,2155 N SOUTHPORT AVE,60603
71158,42,249.0,HONEYBEERS,8573 S STATE ST,60603
621572,12,870.0,LOWES,282 W DEVON AVE,60621
128489,10,149.0,STARBUCKS,6143 W IRVING PARK RD,60618
996918,17,896.0,WALGREENS,3819 N SOUTHPORT AVE,60602
289491,5,831.0,HONEYBEERS,2497 W NORTH AVE,60623
884682,47,816.0,AUTOZONE,5187 N MICHIGAN AVE,60615
713068,5,406.0,KRAFT FOODS,5090 W DEVON AVE,60620
861023,25,474.0,GIORDANOS,8832 N BROADWAY,60606
356584,10,403.0,TARGET,7166 W DEVON AVE,60606
635353,50,732.0,PIZZA HUT,1068 N WESTERN AVE,60604
565695,10,653.0,COSTCO,2533 S PULASKI RD,60639
414061,22,745.0,PORTILLOS,7320 N CICERO AVE,60616
217678,46,629.0,LOWES,9263 N WESTERN AVE,60632
772869,2,450.0,NEYBOUR'S TAVERN,6762 N CICERO AVE,60621
77459,2,140.0,STARBUCKS,8282 W IRVING PARK RD,60614
328785,11,323.0,STARBUCKS,7016 W IRVING PARK RD,60632
529556,20,949.0,LOWES,7079 N MICHIGAN AVE,60618
146725,45,870.0,SEVEN ELEVEN,2194 W 43RD ST,60605
944326,48,347.0,CELINA DELI,505 W 63RD ST,60640
361329,35,752.0,TARGET,2764 W MADISON ST,60601
193118,6,749.0,SPEEDWAY,7223 W DEVON AVE,60633
542878,33,805.0,PIZZA HUT,7586 N BROADWAY,60624
547564,28,968.0,PORTILLOS,7617 W DEVON AVE,60629
382896,6,329.0,TONY'S FINER FOODS,3892 N CICERO AVE,60603
267595,30,541.0,WALMART,5051 N CICERO AVE,60604
991395,8,790.0,BP GAS STATION,2238 N CLARK ST,60611
355556,23,890.0,TONY'S FINER FOODS,9185 N WESTERN AVE,60624
98531,38,187.0,POTBELLY,5983 W MADISON ST,60606
980085,16,193.0,BUONA BEEF,6738 W 43RD ST,60609
853450,3,460.0,JEWEL OSCO,8875 W 43RD ST,60617
302891,33,802.0,DUNKIN DONUTS,4601 S HOUSTON AVE,60634
944915,25,598.0,ADVANCE AUTO,7994 W 43RD ST,60607
743725,22,187.0,SAMS CLUB,184 N CICERO AVE,60627
122349,26,814.0,HONEYBEERS,1121 S HALSTED ST,60625
821213,32,704.0,STARBUCKS,6741 W IRVING PARK RD,60624
627455,45,113.0,WHOLE FOODS,2957 W DEVON AVE,60604
267417,45,699.0,SPEEDWAY,6680 S ARCHER AVE,60608
278533,34,621.0,CELINA DELI,9071 W DEVON AVE,60622
329874,35,920.0,SAMS CLUB,2780 S HALSTED ST,60634
158277,4,621.0,POTBELLY,2664 N BROADWAY,60610
97635,18,247.0,WALGREENS,863 S COTTAGE GROVE AVE,60640
725612,17,579.0,BP GAS STATION,7954 N MICHIGAN AVE,60606
645153,23,680.0,TRADER JOES,9183 N MICHIGAN AVE,60634
260552,29,415.0,SHELL STATION,2408 S STATE ST,60633
308359,1,594.0,ADVANCE AUTO,7425 N CICERO AVE,60614
275064,28,825.0,ALDI,888 W IRVING PARK RD,60605
415116,48,344.0,HONEYBEERS,6043 N CICERO AVE,60619
676827,26,502.0,SUBWAY,6287 N CLARK ST,60634
445042,47,723.0,SHELL STATION,6083 N CLARK ST,60627
546963,40,181.0,STARBUCKS,361 W CHICAGO AVE,60621
422103,39,650.0,LOWES,7471 S COTTAGE GROVE AVE,60623
392943,32,352.0,STARBUCKS,7959 W 43RD ST,60616
360002,28,925.0,SAMS CLUB,4055 N CICERO AVE,60608
868034,35,284.0,ALDI,6456 N WESTERN AVE,60640
2372,43,898.0,SAMS CLUB,9946 S WABASH AVE,60606
167948,25,445.0,MARIANO'S,3182 N CICERO AVE,60637
924655,44,996.0,STARBUCKS,1781 W DEVON AVE,60624
652049,13,342.0,WALGREENS,5660 S PULASKI RD,60628
252133,2,460.0,WALMART,123 N WESTERN AVE,60607
969308,10,754.0,AUTOZONE,5997 N CICERO AVE,60640
681015,19,653.0,AUTOZONE,6931 W DEVON AVE,60611
326031,14,669.0,TONY'S FINER FOODS,139 S STATE ST,60612
295925,7,561.0,CVS PHARMACY,9840 W 63RD ST,60617
798562,24,866.0,BP GAS STATION,8465 S COTTAGE GROVE AVE,60636
794015,35,818.0,NEYBOUR'S TAVERN,8360 W MADISON ST,60630
397596,10,430.0,KRAFT FOODS,1044 W 43RD ST,60607
972017,45,161.0,SPEEDWAY,5315 S HOUSTON AVE,60630
902180,35,521.0,REGGIE'S BAR & GRILL,4297 N SOUTHPORT AVE,60623
835642,33,921.0,MARIANO'S,5070 W CHICAGO AVE,60624
325420,38,383.0,MCDONALD'S,1811 S WABASH AVE,60609
351554,13,106.0,POTBELLY,6149 W MADISON ST,60610
