id,original_title,popularity,release_date
48273,Toy Story,2.479382,2011-07-16
69417,Kingdom of Heaven,72.679472,2000-06-15
67536,Interstellar,15.369231,1991-04-15
95830,Iron Man,98.463461,2020-04-10
38572,Troy,51.385039,1991-09-23
41295,Se7en,1.564425,2003-05-03
98787,Oliver Twist,83.887353,2006-01-02
34430,Braveheart,82.569544,2010-01-18
95183,Pulp Fiction,76.454043,2001-12-13
2129,Harry Potter,54.025272,1996-08-10
80347,Spider-Man,22.235806,1990-07-05
87481,Se7en,64.17883,1992-04-15
56707,300,84.874025,2001-02-06
1418,Troy,49.555847,1999-03-05
71082,Jurassic Park,7.181275,2015-06-02
59345,The Avengers,97.53868,2017-09-09
75099,Spider-Man,67.834288,2020-10-15
5424,Pulp Fiction,98.197705,1999-08-01
19534,Iron Man,19.105848,2013-10-17
16183,The Silence of the Lambs,20.737368,2005-11-27
97741,Alpha and Omega,10.497424,2020-12-16
38514,The Incredibles,21.440882,2001-05-23
21001,Shrek,11.279942,2015-01-31
76792,Batman Begins,27.667077,2000-11-03
72392,Brave,58.250769,2013-07-25
77628,The Godfather,82.064537,2018-11-17
56806,Better Luck Tomorrow,10.085725,2000-10-26
84575,Up,16.175154,1997-05-30
32470,Toy Story,29.336964,2001-11-22
5138,Brave,34.661631,2011-11-17
12446,Indiana Jones,88.974553,1997-08-19
32552,Back to the Future,23.063922,2004-10-19
88408,Titanic,13.228371,1994-02-10
11502,Monsters Inc,87.43811,1999-04-10
43510,The Lion King,88.328181,2018-04-09
73931,Kingdom of Heaven,78.630328,2019-08-01
74167,Grown Ups,38.443648,2002-01-08
37086,Inception,91.325883,2013-11-24
26929,Iron Man,44.213827,1992-03-23
68462,Monsters Inc,79.258924,2005-06-10
51569,Oliver Twist,43.773287,2000-10-10
49680,Kingdom of Heaven,48.448009,2000-02-09
47229,Inception,86.098575,2001-10-04
29808,The Avengers,0.593744,2010-11-02
55993,Grown Ups,27.761724,2002-11-07
69027,Titanic,64.565417,2003-03-22
7415,Psycho,92.232229,2009-08-18
92046,The Matrix,1.748548,2010-04-14
65460,WALL-E,46.697708,1998-02-06
23304,WALL-E,51.891345,2012-05-26
99272,The Shawshank Redemption,99.940016,1997-12-15
76241,The Godfather,69.862258,2015-08-12
90590,Back to the Future,13.070945,1999-10-12
78760,Citizen Kane,55.757185,2009-10-23
51719,Batman Begins,15.823825,1996-06-09
16322,Ratatouille,72.74939,2000-10-01
83519,Grown Ups,36.65696,2013-04-18
16078,Fight Club,66.263525,1991-08-06
55865,Psycho,89.508681,1995-09-13
66450,The Incredibles,79.269657,2010-04-26
673,Up,79.776963,2006-06-05
31340,Harry Potter,28.415431,2008-02-09
39249,Grown Ups,59.309073,2016-04-23
14878,Alpha and Omega,19.175838,1991-05-05
40241,Toy Story,22.490451,2007-06-11
1650,Infamous,70.929543,2020-01-28
57842,Interstellar,40.983452,1997-08-10
92055,Schindler's List,88.910796,2002-06-17
40135,The Avengers,48.974131,2013-07-15
86963,Cars,7.363362,1995-03-30
23845,Spider-Man,41.764936,1992-09-22
22989,Toy Story,13.829747,1991-08-15
65332,300,99.450938,2007-06-14
20684,300,2.866054,2001-12-23
30377,Gladiator,56.390046,2000-12-25
62310,Batman Begins,36.759153,2014-10-22
56111,Cars,60.88421,1992-01-19
21042,Finding Nemo,54.138827,1993-03-10
38049,300,91.849797,2020-04-22
71056,The Godfather,18.655029,2006-01-16
76631,Shrek,12.407163,2004-12-03
10062,Casablanca,87.100868,1999-08-19
66056,Iron Man,93.20961,2008-01-15
24863,Avatar,35.834001,1991-04-05
26041,Gladiator,95.651682,2014-12-30
78706,Casablanca,34.613348,2007-08-14
6767,Schindler's List,58.647753,2008-09-05
50920,Goodfellas,66.838517,2001-10-24
95050,Grown Ups,99.397154,1992-02-19
55266,Brave,17.446663,1990-09-14
76059,Casablanca,29.822258,1993-05-13
42482,Back to the Future,54.846989,2001-03-05
91312,Goodfellas,21.85932,2007-08-19
20078,Citizen Kane,58.212863,1991-10-08
15824,Indiana Jones,77.926821,2018-06-19
82102,Batman Begins,87.984801,2002-05-24
2647,Brave,33.954727,2005-11-27
54575,Fight Club,17.669165,1998-05-10
90108,Forrest Gump,68.728322,2010-05-07
49023,The Incredibles,68.809671,1991-09-05
78331,Avatar,44.070773,2008-03-24
29489,Up,59.564407,2008-11-19
15067,Iron Man,79.953983,2001-12-04
29824,Titanic,73.457099,1994-08-12
76910,Shrek,67.455107,2009-01-25
966,Indiana Jones,66.355924,2016-09-14
15187,Oliver Twist,72.558835,2009-05-10
93457,Pulp Fiction,60.944761,2008-08-30
27122,Oliver Twist,8.906512,1995-06-19
61602,Alpha and Omega,58.497901,1997-01-09
38352,The Avengers,89.018116,1991-08-19
78157,Star Wars,4.241893,1990-10-13
53292,Better Luck Tomorrow,40.205484,1990-04-17
69680,The Matrix,39.595569,1998-06-07
37894,Indiana Jones,25.778585,1993-10-18
8192,Inception,57.664635,2017-01-26
65494,Troy,17.477242,2016-01-24
43396,Jurassic Park,91.67663,2020-12-16
73260,Inception,15.986226,1998-03-31
69586,The Matrix,96.51821,2015-12-10
37994,Brave,1.656581,2003-06-09
85983,The Matrix,49.051707,2007-06-12
40005,300,4.103878,2013-04-05
47985,Forrest Gump,87.777333,2000-07-13
20592,Indiana Jones,79.975255,1998-06-09
81491,Shrek,22.891832,2010-12-10
58161,The Matrix,14.231313,2004-12-06
64329,Pulp Fiction,21.596059,2001-11-30
8552,300,8.293642,2004-06-01
214,Pulp Fiction,24.075623,1990-02-02
6429,Indiana Jones,7.276803,2010-12-31
92515,Schindler's List,85.325554,2011-02-18
13539,Cars,85.379067,2002-08-13
28064,Infamous,55.124109,2007-04-29
82673,The Silence of the Lambs,92.028846,2008-01-04
91118,300,35.35261,2019-08-29
59435,Troy,18.29379,2019-09-24
33320,Shrek,30.779031,1991-02-16
25984,Casablanca,12.805493,1995-10-15
11707,The Dark Knight,82.324661,2000-10-18
56220,Brave,76.161721,2016-05-14
44046,The Matrix,19.38393,2007-11-05
29589,Finding Nemo,54.778802,2002-03-06
27400,Cars,28.423381,2014-07-24
1145,Psycho,13.548627,2011-01-03
39078,Goodfellas,24.909191,2014-04-23
86683,Back to the Future,60.183688,2012-04-02
92585,Kingdom of Heaven,65.241875,1990-03-01
34817,Vertigo,19.09261,2007-02-24
16420,Citizen Kane,77.494298,2006-07-26
86889,The Avengers,57.70338,2002-06-27
30978,Toy Story,43.211437,2016-10-10
43605,Schindler's List,64.804194,1992-03-27
24735,Schindler's List,33.662087,2019-04-26
5857,300,26.750324,1993-10-18
76567,Se7en,92.667935,2006-02-05
77791,Braveheart,89.970506,2012-11-18
15231,Finding Nemo,47.786243,2018-02-28
62741,Citizen Kane,60.586864,1991-03-29
25091,Fight Club,65.866006,1995-02-14
85592,Ratatouille,65.733799,2016-10-20
45972,Schindler's List,53.051761,1991-11-03
44918,Forrest Gump,31.615608,2001-06-25
58978,Ratatouille,89.010857,2001-04-14
11787,The Matrix,56.412486,1999-06-05
17047,Batman Begins,90.772721,1996-09-12
97703,The Godfather,82.926301,2014-09-24
31687,Infamous,65.138648,2003-08-02
76377,Titanic,71.198125,2011-10-14
15402,The Shawshank Redemption,91.168057,2018-06-20
60056,Vertigo,63.314279,2012-01-27
35455,Braveheart,47.097689,2003-03-17
15447,The Matrix,44.504384,1990-06-29
39427,Lord of the Rings,97.99737,1995-08-26
80635,Brave,75.28537,2019-10-21
27427,Inception,67.29248,2012-05-07
50089,Inception,10.057682,2010-01-17
77797,Jurassic Park,59.009093,2005-05-13
76546,The Matrix,19.294316,2013-04-13
54695,Kingdom of Heaven,39.283224,2009-12-23
5862,Back to the Future,55.952081,2019-12-12
50926,Casablanca,1.293231,2009-02-25
7031,Troy,86.297464,2001-09-17
82940,Jurassic Park,44.150139,2003-04-08
2066,Alpha and Omega,62.457226,2003-09-21
59310,Alpha and Omega,20.594651,1992-03-17
2312,Interstellar,70.263758,2007-07-14
48969,Se7en,31.351609,2000-12-19
11520,The Shawshank Redemption,51.853732,2007-04-19
87453,The Incredibles,32.663211,2018-11-07
57880,Indiana Jones,64.63118,2004-10-19
75328,Braveheart,85.114234,1998-02-27
35796,Finding Nemo,64.287508,1997-10-08
30427,Shrek,18.228649,2003-09-19
50984,300,25.340169,2006-06-26
4124,Iron Man,52.512849,1997-10-30
95238,Up,27.494104,1991-04-23
18309,The Lion King,19.94856,2018-05-26
50501,Forrest Gump,5.142409,2012-03-08
81130,Iron Man,10.86343,2016-02-23
51254,Better Luck Tomorrow,56.699402,2011-10-14
10121,Indiana Jones,19.865383,2005-04-10
50252,Casablanca,50.09199,2011-10-25
2536,Kingdom of Heaven,64.3636,2016-02-12
97578,Toy Story,25.388813,2016-12-31
5147,Troy,94.978741,1999-06-12
53994,The Avengers,26.039472,1991-04-21
50166,Alpha and Omega,16.62903,2004-08-17
78068,Schindler's List,45.959137,1997-10-09
99201,Star Wars,44.494844,1995-03-09
70066,Inception,85.907293,2010-12-15
81121,The Lion King,5.211624,2009-03-30
3670,Better Luck Tomorrow,27.608392,2016-10-28
28311,Toy Story,87.967308,2020-12-17
90782,Citizen Kane,75.994514,1995-10-07
2380,Grown Ups,0.886946,2002-09-16
19049,The Matrix,53.025892,2008-03-19
78595,The Incredibles,24.852072,1996-12-08
16735,Citizen Kane,98.833095,1991-05-28
28338,Citizen Kane,98.364755,2018-02-04
75978,The Lion King,92.772126,2004-08-26
64489,Se7en,1.492703,2012-12-17
20612,Fight Club,90.542453,2002-12-18
53940,Batman Begins,33.004543,2005-12-28
29625,Alpha and Omega,64.370147,2006-01-03
81655,Harry Potter,45.194046,2002-06-03
81035,Gladiator,35.783103,2016-06-18
31221,Casablanca,29.050879,1992-01-29
37022,Forrest Gump,43.064508,2013-12-19
45058,Pulp Fiction,30.054634,1991-06-20
27244,The Matrix,92.638858,2001-05-24
8868,Better Luck Tomorrow,43.985315,2016-04-25
97619,The Matrix,94.491328,2009-07-25
2762,Braveheart,37.462672,2019-08-27
34970,The Silence of the Lambs,26.363339,2005-12-24
30318,Oliver Twist,81.010246,2002-08-23
24673,Jurassic Park,52.288566,1997-01-25
33267,Kingdom of Heaven,16.701729,1996-08-09
25489,Monsters Inc,92.836196,2001-06-13
70777,Ratatouille,96.228954,2006-10-31
92598,Oliver Twist,68.976688,2014-01-04
61596,300,97.198602,1996-07-17
49914,Braveheart,67.577018,2018-07-17
19745,Brave,62.509358,2014-08-08
33039,Goodfellas,82.679553,2002-09-04
27219,Brave,7.236943,2017-11-15
59605,Troy,44.568072,2020-10-24
49375,Indiana Jones,43.32917,1994-05-17
74882,Finding Nemo,62.271378,2000-07-25
28567,Spider-Man,35.043933,1994-09-01
87094,Ratatouille,45.622033,1990-01-22
50041,Monsters Inc,85.020972,1997-10-07
65871,The Incredibles,94.817579,2015-06-23
52079,Psycho,48.670208,1990-01-22
64887,The Godfather,70.668677,1995-04-13
82413,Star Wars,54.956808,2011-06-18
78849,Indiana Jones,86.826029,2016-08-20
72200,Goodfellas,26.543386,2019-06-24
94315,Forrest Gump,86.413589,2002-07-23
24455,Indiana Jones,51.75117,2005-07-06
18725,Grown Ups,45.886753,2008-01-11
93162,Inception,95.224701,2009-09-18
50197,Jurassic Park,30.854791,2004-04-01
57178,Casablanca,8.700558,2016-12-15
96546,Pulp Fiction,67.353825,2005-11-04
45941,Pulp Fiction,26.668774,2010-09-30
51062,Shrek,64.359412,2006-11-15
44897,Schindler's List,6.07111,2000-04-26
40993,Lord of the Rings,56.448304,2003-12-26
84067,Up,24.095255,2013-01-17
54079,The Lion King,7.989554,2002-11-15
38207,The Godfather,6.027544,2020-03-26
48185,Better Luck Tomorrow,95.778707,2015-08-15
17846,The Matrix,26.907509,2003-07-22
75228,Back to the Future,58.390939,2002-03-23
1674,Alpha and Omega,48.71763,1994-07-29
18727,The Godfather,36.60859,2015-07-14
22292,Harry Potter,54.487735,1990-08-06
91351,Se7en,56.188185,2003-05-06
54637,Batman Begins,83.806535,2018-03-02
1649,The Godfather,38.931739,1993-10-05
79777,Citizen Kane,35.606735,1998-07-15
8509,Iron Man,68.081991,2000-02-11
28066,Jurassic Park,37.491445,1998-08-25
1962,The Avengers,51.347699,2001-11-13
370,Titanic,17.727611,1996-05-18
19525,Kingdom of Heaven,28.742605,2000-06-26
43048,Pulp Fiction,20.517529,1992-10-23
96706,Lord of the Rings,84.145525,2002-10-26
55198,Shrek,79.901289,2004-02-05
81445,Toy Story,39.516574,2009-08-16
22986,Toy Story,44.309059,2020-04-29
1502,WALL-E,41.356636,2007-03-19
92823,Fight Club,19.681951,2016-01-02
50232,Schindler's List,78.442046,2020-12-08
99041,The Incredibles,82.97895,2008-03-17
14101,The Avengers,61.185517,1995-02-25
62362,Star Wars,74.343117,2017-04-18
38729,The Godfather,65.440378,2020-08-05
93527,Shrek,10.707126,1991-06-18
81016,Troy,55.331553,2014-05-08
34759,Better Luck Tomorrow,35.021482,2020-04-06
91230,Finding Nemo,22.40928,2019-01-07
48510,Grown Ups,66.653656,1996-04-21
63152,Cars,88.936529,1997-04-18
53324,Kingdom of Heaven,99.985354,2006-10-16
69575,Iron Man,57.940397,1991-05-26
30033,Kingdom of Heaven,67.40268,2011-07-11
32544,Oliver Twist,65.318214,2011-05-09
55055,Alpha and Omega,69.655927,2013-10-01
39198,Indiana Jones,25.00073,1995-12-27
79513,Monsters Inc,16.361069,2006-02-14
99269,Oliver Twist,41.039104,2013-08-06
99354,The Lion King,46.856316,2017-08-03
40090,Alpha and Omega,76.448648,2007-12-19
7483,The Lion King,62.461154,2009-12-29
56746,WALL-E,55.451369,2008-08-28
28406,Finding Nemo,50.099559,2007-02-28
42370,The Godfather,22.695304,2013-04-13
93936,The Incredibles,37.593196,2004-05-15
13198,Lord of the Rings,11.383548,1993-03-23
31599,Spider-Man,7.050111,2012-05-22
5075,Casablanca,1.813955,1999-03-11
8329,Titanic,9.220514,1994-08-26
93012,The Lion King,59.69394,2015-05-02
62805,Se7en,97.16663,2003-05-06
77054,Casablanca,3.353704,2003-02-26
2462,Fight Club,78.429147,2017-12-10
94528,Spider-Man,66.697851,1990-04-24
97962,Grown Ups,85.945306,2005-05-15
15064,Ratatouille,94.561782,2012-06-09
97112,Inception,81.392246,1991-12-12
80560,Forrest Gump,79.877765,1991-10-01
10923,The Incredibles,9.082742,2008-07-15
12576,The Avengers,36.21355,2019-04-03
65402,WALL-E,61.846357,1991-04-13
46772,Goodfellas,2.19793,1995-02-27
81392,The Godfather,47.723093,2019-10-22
53566,Titanic,1.326553,2001-01-25
72188,Jurassic Park,74.290367,2007-04-22
35924,Harry Potter,26.93504,2017-03-07
77445,Back to the Future,75.617811,1997-02-23
51141,Toy Story,48.266383,2019-05-30
43395,Alpha and Omega,11.245311,1995-09-10
54558,WALL-E,91.969539,2001-09-06
37097,Schindler's List,69.947516,1993-01-16
5771,Finding Nemo,72.577498,2008-09-17
52818,Infamous,23.470576,2002-06-16
5548,Pulp Fiction,12.995847,2014-07-24
86849,Psycho,95.470758,1997-06-29
18688,Monsters Inc,34.956093,1997-01-19
31384,The Matrix,23.827322,2008-10-29
14014,The Godfather,87.902209,2004-06-24
63379,The Avengers,46.602392,1996-10-12
54005,Jurassic Park,65.588388,1993-06-05
74457,Troy,26.992933,2009-08-27
65766,Iron Man,96.927828,2010-03-15
19763,Forrest Gump,47.665121,1993-09-19
25339,Toy Story,42.723191,2010-11-22
23364,Schindler's List,6.931108,1999-11-01
72427,Brave,70.948188,2014-07-25
90865,Back to the Future,54.332021,2003-12-17
54397,Jurassic Park,96.639018,2020-05-18
23252,Braveheart,13.199119,1990-03-02
20394,Harry Potter,39.409384,1995-05-12
13461,The Incredibles,25.777035,2003-01-01
7436,Se7en,66.929423,2007-04-08
16854,Finding Nemo,7.633496,2004-11-20
2038,WALL-E,99.264929,1990-01-20
77767,Se7en,71.573339,2011-03-05
55060,Vertigo,38.435739,2017-08-08
41771,Fight Club,37.148576,1994-09-23
13328,Vertigo,48.309543,2003-08-08
38189,Harry Potter,69.937846,2001-02-25
79574,The Avengers,59.352533,2003-07-30
64893,The Godfather,48.660228,2016-12-17
35100,The Lion King,19.943115,2015-03-15
32707,Batman Begins,17.792217,2007-08-29
68449,Jurassic Park,91.619701,2015-09-29
6266,Spider-Man,55.388906,1997-01-20
51484,Kingdom of Heaven,58.200667,2014-09-03
30135,Citizen Kane,43.564565,1992-12-10
9201,Grown Ups,70.958451,2008-05-30
75909,The Shawshank Redemption,80.258377,2005-04-01
16340,Cars,41.418374,1997-07-07
1828,The Dark Knight,5.735932,1998-02-06
46001,Fight Club,25.615037,2001-06-12
888,Iron Man,82.251234,1997-04-14
97294,The Matrix,56.240247,1999-04-29
5388,300,88.187744,2006-06-08
10998,Schindler's List,38.484347,2014-03-09
81184,The Matrix,31.839095,1992-03-05
78460,Titanic,0.641418,2019-10-04
3413,WALL-E,18.430718,2009-03-30
30934,Finding Nemo,33.848408,1992-11-08
19003,Citizen Kane,8.405604,2002-11-27
12633,Citizen Kane,60.657557,1998-05-14
74373,Gladiator,98.976694,2012-11-10
5843,Se7en,6.291968,2002-07-29
88082,Titanic,39.491652,2007-01-09
50314,The Incredibles,40.308234,2012-05-03
14645,Iron Man,7.44815,2017-07-18
56805,Citizen Kane,18.952605,2017-10-04
91497,Infamous,45.558074,2001-08-13
47881,Braveheart,95.578956,1991-04-30
35091,Braveheart,57.23264,2013-03-03
74442,Toy Story,10.434433,2006-07-19
95167,WALL-E,74.346209,2019-01-04
92696,Alpha and Omega,85.800162,2008-05-11
72229,The Incredibles,80.913675,2003-05-29
96059,Troy,81.924189,2007-02-25
96517,Finding Nemo,81.269497,2004-12-14
23026,Troy,22.668905,2007-05-13
94874,Troy,59.619016,1991-10-04
75140,Se7en,16.680795,1999-10-03
96253,Monsters Inc,33.172119,1993-04-09
5954,Up,42.018748,1993-03-23
36997,Brave,43.476648,2014-01-07
75656,Braveheart,44.069177,2015-12-30
47145,The Matrix,78.459424,2000-11-17
22396,Harry Potter,62.208378,1991-07-27
48449,WALL-E,64.357046,1995-07-30
80929,Braveheart,76.981734,1996-07-28
16923,Spider-Man,21.087654,2003-05-22
6238,The Lion King,46.710326,2011-10-06
96643,Schindler's List,85.590732,2016-04-29
8011,Oliver Twist,70.71748,2015-07-31
90588,Fight Club,88.069451,2013-04-01
60689,The Incredibles,45.595605,1990-06-07
26891,The Dark Knight,76.705011,2001-07-27
70764,Vertigo,26.965568,2003-07-03
73882,Indiana Jones,86.845085,2010-03-09
85239,Avatar,30.020018,1991-07-04
40546,The Lion King,34.389637,2010-11-24
37284,Goodfellas,71.907591,2015-08-24
27199,Back to the Future,74.901996,2018-02-11
70817,Star Wars,5.73394,2013-10-14
68020,Avatar,15.442013,1992-12-16
68155,The Lion King,25.346309,2012-12-23
19630,Casablanca,99.986674,2000-07-21
24982,The Lion King,82.333275,2000-09-10
76934,Schindler's List,71.647205,1993-05-29
26488,Batman Begins,96.362021,2000-05-18
32977,Alpha and Omega,68.875841,2006-08-27
95786,The Dark Knight,69.318619,2014-12-06
26572,Brave,89.868795,1994-02-17
54374,Shrek,30.544679,2006-09-29
57634,The Incredibles,0.674965,2017-07-02
40404,Se7en,71.63721,1995-01-05
41640,Ratatouille,16.033282,1992-02-14
23760,The Silence of the Lambs,29.080399,1990-03-28
81021,Cars,82.339206,1991-01-15
92683,Ratatouille,77.902548,2011-10-19
58263,Spider-Man,47.74002,2001-07-13
79548,Jurassic Park,10.881551,1995-02-14
33181,Cars,30.181826,2005-02-18
26451,The Shawshank Redemption,47.815087,2019-03-10
53631,Vertigo,76.933792,2013-01-07
20137,Up,98.478938,2006-09-07
17973,Alpha and Omega,62.745491,2008-03-19
39521,Grown Ups,5.809566,1997-12-21
74761,Jurassic Park,22.502596,2011-08-25
60073,The Matrix,26.323765,2014-12-21
78978,Grown Ups,63.626433,2005-01-27
77929,Indiana Jones,2.333298,2012-12-27
10149,Psycho,50.902573,2019-11-14
62273,Grown Ups,99.574091,2009-06-10
85618,300,76.983311,2003-12-08
34373,Braveheart,77.052355,2005-08-16
23064,300,74.665732,2015-02-27
64814,Ratatouille,68.498096,1991-01-31
42883,Harry Potter,30.187552,1994-06-06
98340,Kingdom of Heaven,78.399186,2020-09-19
94649,Up,64.765648,1990-11-29
68889,Schindler's List,23.275856,2017-09-13
11169,Goodfellas,97.910485,2006-09-26
22631,300,98.460181,2013-08-13
22683,Fight Club,37.704266,2003-09-05
59792,Oliver Twist,75.441737,2020-06-04
71685,Oliver Twist,68.296024,2005-11-14
97939,Se7en,58.599078,2011-09-01
57992,Better Luck Tomorrow,18.494783,2015-10-16
8614,Forrest Gump,47.050796,2017-08-26
60233,Back to the Future,73.128196,1995-06-12
36203,Lord of the Rings,98.839679,2006-01-05
52376,Better Luck Tomorrow,61.554741,2002-01-21
14542,Iron Man,75.342523,2014-01-17
7420,Up,91.432213,2012-04-22
93973,Schindler's List,61.57129,2010-12-16
90640,Harry Potter,76.569818,1999-04-27
64991,Goodfellas,46.077188,2010-01-13
74068,Fight Club,29.543197,1994-10-18
1530,Avatar,49.55743,2011-08-10
16431,Indiana Jones,9.35144,1999-01-25
30146,Inception,93.034722,2009-06-07
69061,Oliver Twist,31.387666,1992-08-30
73553,Troy,46.372744,2005-11-02
12006,Se7en,65.511187,1997-07-30
42829,Back to the Future,50.697208,1998-04-26
77097,Cars,28.636631,2001-12-01
2973,Up,98.437028,1991-06-24
52887,The Matrix,84.905234,1992-01-05
67523,Oliver Twist,10.727362,2002-11-21
65371,The Matrix,37.055197,2010-10-22
82858,Lord of the Rings,19.832155,1990-12-31
32380,Better Luck Tomorrow,48.127909,2004-04-30
37260,The Avengers,21.275194,2001-01-16
62263,Batman Begins,31.571209,1990-11-07
36024,Goodfellas,52.329408,2019-09-23
75994,WALL-E,14.836442,2002-03-11
99476,The Silence of the Lambs,86.164008,1997-06-10
1979,Titanic,36.583709,2013-02-04
76748,Harry Potter,91.472828,1996-12-04
61239,Toy Story,3.49398,2020-08-02
20281,Better Luck Tomorrow,77.284204,2011-05-18
34680,Finding Nemo,86.562653,2020-11-26
75811,Shrek,98.464735,1995-12-17
46510,Fight Club,13.62106,1997-01-27
34281,Interstellar,43.658019,2019-12-31
75700,Troy,76.150724,2005-02-05
65103,Alpha and Omega,51.599088,2012-09-15
26945,Up,82.168662,2016-12-16
40097,Finding Nemo,98.398398,2004-09-25
60444,Braveheart,75.786315,2020-08-17
20404,The Dark Knight,74.347767,2014-07-23
